Historico de cotizaciones de YPFD;;;;;;;
;;;;;;;
Fecha Cotización;Apertura;Máximo;Mínimo;Cierre;Cierre ajustado;Volumen Monto;Volumen Nominal
10/14/2004;123.00;123.00;123.00;123.00;0.00;0.00;0.00
10/13/2004;123.00;123.00;123.00;123.00;0.00;11,931.00;97.00
10/12/2004;122.00;122.00;122.00;122.00;0.00;8,662.00;71.00
10/11/2004;123.00;123.00;123.00;123.00;0.00;0.00;0.00
10/8/2004;123.00;123.00;123.00;123.00;0.00;16,358.00;133.00
10/7/2004;123.00;123.50;123.00;123.00;0.00;375,634.00;3,050.00
10/6/2004;123.00;123.50;122.00;123.00;0.00;94,870.00;774.00
10/5/2004;125.00;125.00;123.00;123.00;0.00;67,600.00;544.00
10/4/2004;124.00;125.00;124.00;125.00;0.00;344,499.00;2,765.00
10/1/2004;124.00;124.00;124.00;124.00;0.00;33,728.00;272.00
09/30/2004;124.00;124.00;124.00;124.00;0.00;12,028.00;97.00
09/29/2004;124.00;124.00;124.00;124.00;0.00;3,968.00;32.00
09/28/2004;125.00;125.00;124.00;124.00;0.00;35,896.00;289.00
09/27/2004;125.00;125.00;123.00;123.00;0.00;5,206.00;42.00
09/24/2004;125.00;125.00;125.00;125.00;0.00;5,750.00;46.00
09/23/2004;125.00;125.00;125.00;125.00;0.00;5,125.00;41.00
09/22/2004;124.00;126.00;124.00;125.00;0.00;44,585.00;356.00
09/21/2004;124.00;125.00;122.00;122.00;0.00;351,321.00;2,823.00
09/20/2004;122.00;122.00;122.00;122.00;0.00;8,540.00;70.00
09/17/2004;121.00;122.00;120.50;122.00;0.00;58,624.00;484.00
09/16/2004;120.00;120.00;120.00;120.00;0.00;91,200.00;760.00
09/15/2004;119.00;120.00;119.00;120.00;0.00;154,033.00;1,286.00
09/14/2004;117.80;120.00;117.80;120.00;0.00;54,920.00;461.00
09/13/2004;118.00;118.00;118.00;118.00;0.00;16,284.00;138.00
9/10/2004;120.00;120.00;118.00;118.00;0.00;0.00;0.00
9/9/2004;120.00;120.00;118.00;118.00;0.00;11,980.00;100.00
9/8/2004;118.00;118.00;118.00;118.00;0.00;33,866.00;287.00
9/7/2004;119.00;119.00;118.00;118.00;0.00;16,133.00;136.00
9/6/2004;118.00;120.00;118.00;120.00;0.00;34,328.00;289.00
9/3/2004;117.00;118.50;117.00;118.50;0.00;30,656.00;261.00
9/2/2004;117.00;117.10;116.50;116.50;0.00;39,510.00;338.00
9/1/2004;118.00;119.00;118.00;119.00;0.00;11,886.00;100.00
08/31/2004;118.00;119.00;118.00;119.00;0.00;18,623.00;157.00
08/30/2004;118.00;119.00;118.00;119.00;0.00;19,756.00;167.00
08/27/2004;115.00;116.20;115.00;116.20;0.00;5,671.00;49.00
08/26/2004;114.00;114.00;114.00;114.00;0.00;2,052.00;18.00
08/25/2004;113.00;114.00;113.00;114.00;0.00;8,072.00;71.00
08/24/2004;115.00;115.00;113.00;113.00;0.00;9,690.00;85.00
08/23/2004;118.00;118.00;115.00;115.00;0.00;25,896.00;222.00
08/20/2004;117.00;118.50;117.00;118.50;0.00;44,189.00;374.00
08/19/2004;114.00;115.00;114.00;114.00;0.00;0.00;0.00
08/18/2004;114.00;115.00;114.00;114.00;0.00;462,204.00;4,053.00
08/17/2004;115.00;115.00;115.00;115.00;0.00;5,750.00;50.00
08/16/2004;118.00;118.00;118.00;118.00;0.00;0.00;0.00
08/13/2004;118.00;118.00;118.00;118.00;0.00;28,792.00;244.00
8/12/2004;119.00;119.00;118.00;118.00;0.00;24,233.00;204.00
8/11/2004;119.50;120.00;119.50;120.00;0.00;17,968.00;150.00
8/10/2004;119.00;120.00;119.00;120.00;0.00;0.00;0.00
8/9/2004;119.00;120.00;119.00;120.00;0.00;40,297.00;336.00
8/6/2004;120.50;120.50;119.00;119.00;0.00;229,835.00;1,920.00
8/5/2004;120.50;121.50;120.50;121.50;0.00;12,064.00;100.00
8/4/2004;121.00;121.00;121.00;121.00;0.00;31,823.00;263.00
8/3/2004;119.50;120.00;119.50;120.00;0.00;54,672.00;457.00
8/2/2004;120.50;121.00;119.50;119.50;0.00;89,035.00;740.00
07/30/2004;118.00;120.00;118.00;120.00;0.00;393,215.00;3,285.00
07/29/2004;117.00;118.00;116.00;118.00;0.00;158,208.00;1,358.00
07/28/2004;116.50;116.50;116.50;116.50;0.00;2,330.00;20.00
07/27/2004;116.00;116.00;116.00;116.00;0.00;45,124.00;389.00
07/26/2004;116.00;116.15;115.70;116.00;0.00;100,263.00;865.00
07/23/2004;116.00;116.00;116.00;116.00;0.00;89,669.00;773.00
07/22/2004;116.00;116.00;116.00;116.00;0.00;2,900.00;25.00
07/21/2004;115.75;117.00;115.75;117.00;0.00;11,024.00;95.00
07/20/2004;115.25;115.40;115.25;115.40;0.00;12,114.00;105.00
07/19/2004;115.00;115.40;115.00;115.40;0.00;37,614.00;327.00
07/16/2004;115.00;116.00;115.00;115.00;0.00;39,070.00;338.00
07/15/2004;115.00;115.00;114.60;114.60;0.00;42,537.00;370.00
07/14/2004;117.00;117.00;117.00;117.00;0.00;15,561.00;133.00
07/13/2004;119.00;119.00;119.00;119.00;0.00;0.00;0.00
7/12/2004;119.00;119.00;119.00;119.00;0.00;1,785.00;15.00
7/9/2004;113.50;119.00;113.50;119.00;0.00;0.00;0.00
7/8/2004;113.50;119.00;113.50;119.00;0.00;10,470.00;91.00
7/7/2004;114.50;114.75;114.30;114.75;0.00;77,672.00;679.00
7/6/2004;114.50;115.00;114.50;115.00;0.00;139,558.00;1,214.00
7/5/2004;114.50;114.75;114.50;114.50;0.00;49,361.00;431.00
7/2/2004;119.00;119.00;115.50;115.50;0.00;49,917.00;430.00
7/1/2004;115.00;115.00;115.00;115.00;0.00;15,180.00;132.00
06/30/2004;116.05;116.05;116.00;116.00;0.00;268,534.00;2,314.00
06/29/2004;116.50;116.50;116.50;116.50;0.00;11,650.00;100.00
06/28/2004;117.00;117.00;117.00;117.00;0.00;51,482.00;440.00
06/25/2004;116.20;117.00;116.00;117.00;0.00;111,583.00;959.00
06/24/2004;116.20;116.20;116.00;116.20;0.00;17,079.00;147.00
06/23/2004;116.20;116.20;116.20;116.20;0.00;13,594.00;117.00
06/22/2004;116.20;118.00;116.00;116.00;0.00;928,264.00;8,000.00
06/21/2004;115.00;115.00;115.00;115.00;0.00;0.00;0.00
06/18/2004;115.00;115.00;115.00;115.00;0.00;126,500.00;1,100.00
06/17/2004;115.00;115.00;113.00;113.00;0.00;88,149.00;771.00
06/16/2004;114.50;114.50;114.50;114.50;0.00;4,351.00;38.00
06/15/2004;113.75;113.75;113.75;113.75;0.00;2,275.00;20.00
06/14/2004;112.00;112.00;111.00;111.00;0.00;13,754.00;123.00
6/11/2004;113.00;113.00;113.00;113.00;0.00;0.00;0.00
6/10/2004;113.00;113.00;113.00;113.00;0.00;41,019.00;363.00
6/9/2004;114.00;115.50;114.00;115.50;0.00;102,223.00;894.00
6/8/2004;115.00;115.00;114.00;114.00;0.00;34,693.00;302.00
6/7/2004;113.50;115.00;113.50;115.00;0.00;210,256.00;1,833.00
6/4/2004;114.00;114.00;114.00;114.00;0.00;38,874.00;341.00
6/3/2004;115.50;115.50;115.50;115.50;0.00;3,350.00;29.00
6/2/2004;116.00;116.00;114.80;114.80;0.00;112,825.00;976.00
6/1/2004;113.00;116.50;113.00;115.20;0.00;271,851.00;2,360.00
05/31/2004;113.50;113.50;111.00;111.00;0.00;77,496.00;688.00
05/28/2004;113.00;113.50;113.00;113.50;0.00;49,029.00;433.00
05/27/2004;111.00;113.00;111.00;113.00;0.00;86,790.00;774.00
05/26/2004;108.50;111.00;108.50;111.00;0.00;228,503.00;2,086.00
05/25/2004;108.00;108.00;108.00;108.00;0.00;0.00;0.00
05/24/2004;108.00;108.00;108.00;108.00;0.00;33,372.00;309.00
05/21/2004;107.50;108.00;107.50;108.00;0.00;42,128.00;391.00
05/20/2004;106.90;107.00;106.90;107.00;0.00;32,090.00;300.00
05/19/2004;108.00;108.00;105.50;105.50;0.00;55,700.00;523.00
05/18/2004;106.00;106.00;105.00;105.00;0.00;34,012.00;322.00
05/17/2004;105.00;106.00;105.00;106.00;0.00;105,659.00;1,002.00
05/14/2004;107.00;107.00;106.00;106.00;0.00;82,132.00;773.00
05/13/2004;107.00;109.00;107.00;109.00;0.00;15,357.00;143.00
5/12/2004;106.50;107.00;105.00;106.75;0.00;849,424.00;7,954.00
5/11/2004;110.00;110.00;107.00;107.00;0.00;42,328.00;390.00
5/10/2004;110.50;110.50;105.00;105.00;0.00;265,941.00;2,421.00
5/7/2004;112.00;112.00;109.50;109.50;0.00;295,665.00;2,676.00
5/6/2004;111.00;111.00;111.00;111.00;0.00;151,179.00;1,362.00
5/5/2004;110.00;112.50;110.00;112.50;0.00;69,163.00;623.00
5/4/2004;110.00;112.00;110.00;111.00;0.00;165,254.00;1,490.00
5/3/2004;110.00;111.00;109.75;110.00;0.00;648,658.00;5,876.00
04/30/2004;111.00;111.00;109.00;109.00;0.00;86,360.00;792.00
04/29/2004;114.00;115.00;111.00;111.00;0.00;343,307.00;3,026.00
04/28/2004;112.50;112.50;112.00;112.00;0.00;22,331.00;199.00
04/27/2004;112.00;112.00;112.00;112.00;0.00;113,008.00;1,009.00
04/26/2004;119.00;119.00;118.00;119.00;0.00;92,416.00;779.00
04/23/2004;116.00;118.00;116.00;118.00;0.00;1,060,362.00;9,066.00
04/22/2004;115.00;115.50;115.00;115.50;0.00;388,403.00;3,373.00
04/21/2004;113.00;113.00;112.00;113.00;0.00;75,736.00;673.00
04/20/2004;115.00;115.00;113.00;114.00;0.00;93,767.00;826.00
04/19/2004;113.50;115.50;113.50;114.50;0.00;92,065.00;803.00
04/16/2004;110.50;113.50;110.50;113.50;0.00;110,858.00;999.00
04/15/2004;111.00;111.00;111.00;111.00;0.00;9,102.00;82.00
04/14/2004;111.00;111.50;111.00;111.50;0.00;24,702.00;222.00
04/13/2004;112.50;112.50;112.50;112.50;0.00;23,291.00;207.00
4/12/2004;111.00;111.10;110.90;111.00;0.00;161,729.00;1,457.00
4/9/2004;111.50;112.00;111.50;112.00;0.00;0.00;0.00
4/8/2004;111.50;112.00;111.50;112.00;0.00;0.00;0.00
4/7/2004;111.50;112.00;111.50;112.00;0.00;52,527.00;471.00
4/6/2004;115.50;115.50;111.00;112.00;0.00;160,463.00;1,431.00
4/5/2004;115.00;115.00;113.00;113.00;0.00;0.00;0.00
4/2/2004;115.00;115.00;113.00;113.00;0.00;53,216.00;468.00
4/1/2004;115.00;115.00;114.00;115.00;0.00;25,581.00;223.00
03/31/2004;114.00;115.00;113.00;114.00;0.00;91,138.00;803.00
03/30/2004;113.00;113.00;113.00;113.00;0.00;11,526.00;102.00
03/29/2004;113.00;115.00;112.00;112.00;0.00;177,053.00;1,566.00
03/26/2004;116.00;116.00;116.00;116.00;0.00;32,016.00;276.00
03/25/2004;113.00;116.00;113.00;116.00;0.00;60,308.00;527.00
03/24/2004;115.00;115.00;114.00;114.00;0.00;27,446.00;239.00
03/23/2004;115.00;116.00;115.00;116.00;0.00;79,573.00;690.00
03/22/2004;117.00;119.00;115.00;117.00;0.00;106,989.00;913.00
03/19/2004;113.50;117.50;113.50;117.50;0.00;143,776.00;1,236.00
03/18/2004;113.00;113.50;112.50;113.50;0.00;107,962.00;957.00
03/17/2004;112.00;113.00;112.00;113.00;0.00;44,871.00;399.00
03/16/2004;111.00;112.50;111.00;112.50;0.00;95,023.00;851.00
03/15/2004;112.00;112.00;110.30;111.00;0.00;215,684.00;1,947.00
3/12/2004;112.00;113.00;111.50;112.00;0.00;214,019.00;1,910.00
3/11/2004;112.00;113.00;112.00;113.00;0.00;110,236.00;976.00
3/10/2004;115.00;115.00;113.30;115.00;0.00;263,708.00;2,296.00
3/9/2004;114.00;117.00;113.00;115.00;0.00;548,155.00;4,778.00
3/8/2004;111.00;114.00;111.00;113.00;0.00;163,075.00;1,439.00
3/5/2004;113.00;113.00;111.00;111.00;0.00;102,287.00;918.00
3/4/2004;117.00;117.00;113.00;113.00;0.00;80,968.00;708.00
3/3/2004;116.00;117.00;116.00;117.00;0.00;0.00;0.00
3/2/2004;116.00;117.00;116.00;117.00;0.00;38,625.00;331.00
3/1/2004;112.00;117.00;112.00;117.00;0.00;82,982.00;727.00
02/27/2004;113.50;113.50;112.00;112.00;0.00;28,100.00;248.00
02/26/2004;115.00;115.00;113.50;113.50;0.00;60,398.00;531.00
02/25/2004;113.00;113.50;113.00;113.50;0.00;69,249.00;612.00
02/24/2004;117.00;119.50;115.00;115.00;0.00;165,849.00;1,403.00
02/23/2004;117.00;119.00;117.00;119.00;0.00;79,580.00;672.00
02/20/2004;113.00;118.00;113.00;117.00;0.00;856,122.00;7,319.00
02/19/2004;112.00;114.00;112.00;112.00;0.00;81,346.00;726.00
02/18/2004;114.00;114.00;114.00;114.00;0.00;50,160.00;440.00
02/17/2004;114.00;115.00;112.00;115.00;0.00;106,565.00;932.00
02/16/2004;115.00;115.00;113.00;114.00;0.00;86,549.00;761.00
02/13/2004;118.00;118.00;115.00;115.00;0.00;69,426.00;596.00
2/12/2004;117.00;118.50;117.00;118.00;0.00;76,184.00;647.00
2/11/2004;109.00;116.50;109.00;115.50;0.00;167,455.00;1,452.00
2/10/2004;108.00;111.00;107.00;109.00;0.00;350,485.00;3,223.00
2/9/2004;108.00;111.00;108.00;110.00;0.00;136,910.00;1,253.00
2/6/2004;105.00;107.00;102.00;103.00;0.00;337,250.00;3,217.00
2/5/2004;107.00;107.50;106.00;106.00;0.00;33,050.00;310.00
2/4/2004;111.00;111.00;103.00;106.50;0.00;140,429.00;1,313.00
2/3/2004;108.00;111.50;108.00;111.50;0.00;120,051.00;1,085.00
2/2/2004;111.00;111.00;100.00;108.00;0.00;226,547.00;2,185.00
01/30/2004;122.00;122.00;112.00;113.00;0.00;390,214.00;3,428.00
01/29/2004;124.00;124.00;123.90;123.90;0.00;31,841.00;257.00
01/28/2004;125.00;125.00;124.00;124.00;0.00;93,853.00;753.00
01/27/2004;123.00;125.00;123.00;125.00;0.00;489,651.00;3,967.00
01/26/2004;124.50;124.50;120.50;123.50;0.00;42,715.00;346.00
01/23/2004;125.50;125.50;125.00;125.00;0.00;92,223.00;735.00
01/22/2004;126.00;126.00;125.00;125.00;0.00;52,851.00;420.00
01/21/2004;123.00;126.50;123.00;126.00;0.00;125,771.00;1,003.00
01/20/2004;124.00;124.00;124.00;124.00;0.00;133,424.00;1,076.00
01/19/2004;122.00;125.00;122.00;124.00;0.00;159,786.00;1,294.00
01/16/2004;122.50;123.00;122.50;123.00;0.00;152,556.00;1,242.00
01/15/2004;122.50;122.50;122.50;122.50;0.00;45,693.00;373.00
01/14/2004;121.00;123.00;121.00;123.00;0.00;46,886.00;382.00
01/13/2004;120.00;120.50;118.00;120.50;0.00;145,296.00;1,213.00
1/12/2004;120.00;120.00;117.00;118.00;0.00;63,885.00;533.00
1/9/2004;123.00;123.00;120.00;120.00;0.00;177,480.00;1,469.00
1/8/2004;116.00;120.00;116.00;120.00;0.00;81,511.00;688.00
1/7/2004;113.00;124.00;113.00;116.00;0.00;268,109.00;2,274.00
1/6/2004;111.50;113.00;111.50;113.00;0.00;39,959.00;355.00
1/5/2004;111.00;112.00;109.00;112.00;0.00;258,923.00;2,357.00
1/2/2004;108.00;109.00;108.00;109.00;0.00;47,300.00;436.00
1/1/2004;109.00;109.00;109.00;109.00;0.00;0.00;0.00
12/31/2003;109.00;109.00;109.00;109.00;0.00;21,364.00;196.00
12/30/2003;110.00;110.00;109.00;109.00;0.00;124,669.00;1,141.00
12/29/2003;107.50;110.00;107.00;110.00;0.00;77,443.00;713.00
12/26/2003;106.25;107.05;106.25;106.50;0.00;284,347.00;2,670.00
12/25/2003;105.00;106.50;104.50;106.50;0.00;0.00;0.00
12/24/2003;105.00;106.50;104.50;106.50;0.00;113,835.00;1,077.00
12/23/2003;106.00;106.00;105.00;106.00;0.00;123,408.00;1,169.00
12/22/2003;106.00;106.00;105.40;106.00;0.00;120,510.00;1,141.00
12/19/2003;103.50;104.50;103.00;104.50;0.00;145,336.00;1,402.00
12/18/2003;101.50;103.00;101.50;103.00;0.00;261,500.00;2,553.00
12/17/2003;102.00;102.25;101.80;102.25;0.00;134,878.00;1,322.00
12/16/2003;102.00;102.55;102.00;102.55;0.00;129,072.00;1,259.00
12/15/2003;102.75;102.75;102.55;102.55;0.00;92,335.00;900.00
12/12/2003;103.00;103.00;102.50;102.50;0.00;125,218.00;1,221.00
12/11/2003;102.00;102.80;101.50;102.50;0.00;276,384.00;2,696.00
12/10/2003;103.00;103.50;102.00;102.50;0.00;176,581.00;1,722.00
12/9/2003;102.00;103.00;102.00;103.00;0.00;256,465.00;2,499.00
12/8/2003;100.00;102.25;100.00;102.10;0.00;0.00;0.00
12/5/2003;100.00;102.25;100.00;102.10;0.00;159,523.00;1,565.00
12/4/2003;101.75;101.75;100.50;100.50;0.00;17,828.00;177.00
12/3/2003;102.00;102.25;101.50;102.25;0.00;155,711.00;1,529.00
12/2/2003;101.50;101.70;101.50;101.50;0.00;401,592.00;3,952.00
12/1/2003;100.00;101.00;100.00;101.00;0.00;318,907.00;3,166.00
11/28/2003;98.50;99.00;98.00;98.00;0.00;90,360.00;916.00
11/27/2003;98.00;99.00;98.00;98.00;0.00;27,267.00;276.00
11/26/2003;98.00;98.00;98.00;98.00;0.00;7,742.00;79.00
11/25/2003;93.00;96.50;93.00;96.50;0.00;196,363.00;2,051.00
11/24/2003;92.50;93.25;92.00;93.00;0.00;623,355.00;6,707.00
11/21/2003;94.50;94.50;92.40;93.25;0.00;113,690.00;1,223.00
11/20/2003;93.50;94.30;93.35;94.00;0.00;106,698.00;1,139.00
11/19/2003;95.00;95.00;93.50;94.90;0.00;160,028.00;1,702.00
11/18/2003;98.00;98.30;94.75;94.75;0.00;155,207.00;1,600.00
11/17/2003;99.00;99.05;97.00;97.00;0.00;177,273.00;1,792.00
11/14/2003;97.00;99.00;97.00;99.00;0.00;375,718.00;3,816.00
11/13/2003;97.00;97.00;97.00;97.00;0.00;48,500.00;500.00
11/12/2003;94.80;96.50;94.80;96.50;0.00;173,517.00;1,811.00
11/11/2003;96.00;97.00;95.00;95.00;0.00;216,182.00;2,247.00
11/10/2003;97.50;97.50;95.50;96.00;0.00;272,810.00;2,843.00
11/7/2003;95.00;97.80;95.00;97.50;0.00;272,478.00;2,812.00
11/6/2003;94.50;95.00;94.50;95.00;0.00;0.00;0.00
11/5/2003;94.50;95.00;94.50;95.00;0.00;57,666.00;608.00
11/4/2003;93.00;95.50;93.00;95.00;0.00;47,566.00;501.00
11/3/2003;95.00;95.50;95.00;95.00;0.00;68,964.00;725.00
10/31/2003;94.00;95.00;94.00;95.00;0.00;91,375.00;966.00
10/30/2003;95.00;95.00;95.00;95.00;0.00;64,220.00;676.00
10/29/2003;92.50;96.00;92.50;95.00;0.00;147,481.00;1,568.00
10/28/2003;90.50;91.50;90.50;91.50;0.00;27,434.00;301.00
10/27/2003;90.50;90.50;90.00;90.00;0.00;139,905.00;1,550.00
10/24/2003;91.50;92.00;91.00;91.00;0.00;173,609.00;1,900.00
10/23/2003;91.00;91.00;91.00;91.00;0.00;58,320.00;641.00
10/22/2003;90.00;91.25;90.00;90.00;0.00;384,442.00;4,245.00
10/21/2003;88.00;89.75;88.00;89.50;0.00;87,728.00;986.00
10/20/2003;87.75;88.00;87.75;88.00;0.00;92,625.00;1,053.00
10/17/2003;88.90;88.90;87.00;87.00;0.00;111,480.00;1,268.00
10/16/2003;89.00;89.00;89.00;89.00;0.00;8,900.00;100.00
10/15/2003;88.50;90.00;88.50;89.50;0.00;149,241.00;1,674.00
10/14/2003;86.00;88.50;86.00;88.50;0.00;77,146.00;883.00
10/13/2003;85.50;86.00;85.50;86.00;0.00;0.00;0.00
10/10/2003;85.50;86.00;85.50;86.00;0.00;41,817.00;488.00
10/9/2003;85.00;85.50;85.00;85.50;0.00;181,900.00;2,128.00
10/8/2003;84.00;85.75;84.00;85.00;0.00;374,345.00;4,407.00
10/7/2003;81.50;83.90;81.50;83.90;0.00;476,832.00;5,725.00
10/6/2003;82.00;82.00;82.00;82.00;0.00;8,200.00;100.00
10/3/2003;81.50;82.00;80.75;81.00;0.00;190,726.00;2,351.00
10/2/2003;80.00;80.25;79.85;80.25;0.00;202,818.00;2,535.00
10/1/2003;79.00;80.00;79.00;80.00;0.00;566,093.00;7,089.00
09/30/2003;77.50;79.00;77.50;79.00;0.00;53,467.00;681.00
09/29/2003;77.00;77.50;77.00;77.50;0.00;40,900.00;529.00
09/26/2003;77.50;77.75;77.50;77.50;0.00;494,016.00;6,374.00
09/25/2003;77.50;77.50;77.50;77.50;0.00;70,835.00;914.00
09/24/2003;76.80;78.00;76.80;77.50;0.00;316,241.00;4,090.00
09/23/2003;76.00;76.50;75.65;76.50;0.00;341,512.00;4,486.00
09/22/2003;76.00;77.00;76.00;77.00;0.00;39,190.00;515.00
09/19/2003;78.00;78.00;76.50;76.50;0.00;0.00;0.00
09/18/2003;78.00;78.00;76.50;76.50;0.00;34,091.00;441.00
09/17/2003;76.00;77.00;76.00;77.00;0.00;17,874.00;235.00
09/16/2003;77.00;77.00;77.00;77.00;0.00;0.00;0.00
09/15/2003;77.00;77.00;77.00;77.00;0.00;37,114.00;482.00
9/12/2003;77.00;77.00;77.00;77.00;0.00;63,679.00;827.00
9/11/2003;77.00;77.00;77.00;77.00;0.00;30,800.00;400.00
9/10/2003;79.00;79.30;79.00;79.00;0.00;87,010.00;1,100.00
9/9/2003;79.00;79.00;78.75;78.75;0.00;94,617.00;1,198.00
9/8/2003;78.50;80.00;78.00;80.00;0.00;144,061.00;1,834.00
9/5/2003;78.00;79.40;77.90;79.40;0.00;120,198.00;1,540.00
9/4/2003;74.50;76.50;74.50;76.50;0.00;54,432.00;722.00
9/3/2003;75.00;75.25;75.00;75.25;0.00;90,213.00;1,200.00
9/2/2003;73.90;75.00;73.90;75.00;0.00;101,118.00;1,356.00
9/1/2003;73.00;74.00;73.00;74.00;0.00;0.00;0.00
08/29/2003;73.00;74.00;73.00;74.00;0.00;77,856.00;1,061.00
08/28/2003;72.50;72.50;71.00;72.00;0.00;95,850.00;1,325.00
08/27/2003;72.50;72.50;72.50;72.50;0.00;24,357.00;336.00
08/26/2003;71.50;72.50;71.50;72.00;0.00;31,629.00;439.00
08/25/2003;73.00;73.00;73.00;73.00;0.00;0.00;0.00
08/22/2003;73.00;73.00;73.00;73.00;0.00;8,468.00;116.00
08/21/2003;73.50;73.50;72.80;73.00;0.00;83,213.00;1,140.00
08/20/2003;72.00;72.00;71.50;71.50;0.00;64,168.00;895.00
08/19/2003;73.90;73.90;73.50;73.50;0.00;22,130.00;300.00
08/18/2003;74.50;75.00;73.50;75.00;0.00;0.00;0.00
08/15/2003;74.50;75.00;73.50;75.00;0.00;124,602.00;1,675.00
08/14/2003;74.50;74.65;74.50;74.65;0.00;1,495,235.00;20,030.00
08/13/2003;73.50;74.80;73.50;74.80;0.00;17,827.00;239.00
8/12/2003;74.00;74.00;73.50;73.50;0.00;10,695.00;145.00
8/11/2003;76.00;76.00;76.00;76.00;0.00;0.00;0.00
8/8/2003;76.00;76.00;76.00;76.00;0.00;43,852.00;577.00
8/7/2003;76.00;76.00;75.00;76.00;0.00;59,785.00;794.00
8/6/2003;76.00;76.50;76.00;76.50;0.00;54,218.00;710.00
8/5/2003;77.50;77.50;75.50;76.10;0.00;60,401.00;788.00
8/4/2003;77.50;77.50;77.50;77.50;0.00;18,211.00;235.00
8/1/2003;76.00;77.00;76.00;77.00;0.00;23,019.00;300.00
07/31/2003;78.00;78.00;76.00;76.00;0.00;88,539.00;1,155.00
07/30/2003;73.50;76.00;73.50;75.70;0.00;189,036.00;2,511.00
07/29/2003;73.00;75.00;73.00;75.00;0.00;288,523.00;3,951.00
07/28/2003;73.00;73.00;73.00;73.00;0.00;43,800.00;600.00
07/25/2003;73.00;73.00;71.50;73.00;0.00;21,852.00;303.00
07/24/2003;73.00;73.00;73.00;73.00;0.00;488,005.00;6,685.00
07/23/2003;73.00;73.00;73.00;73.00;0.00;59,130.00;810.00
07/22/2003;73.10;73.75;73.10;73.75;0.00;0.00;0.00
07/21/2003;73.10;73.75;73.10;73.75;0.00;52,383.00;711.00
07/18/2003;74.00;74.00;74.00;74.00;0.00;0.00;0.00
07/17/2003;74.00;74.00;74.00;74.00;0.00;0.00;0.00
07/16/2003;74.00;74.00;74.00;74.00;0.00;43,808.00;592.00
07/15/2003;73.50;75.75;73.50;74.75;0.00;370,609.00;4,952.00
07/14/2003;74.00;74.00;73.75;73.75;0.00;40,588.00;550.00
7/11/2003;74.00;74.00;72.00;74.00;0.00;11,713.00;160.00
7/10/2003;74.00;74.00;74.00;74.00;0.00;4,810.00;65.00
7/9/2003;76.00;76.50;74.50;76.50;0.00;0.00;0.00
7/8/2003;76.00;76.50;74.50;76.50;0.00;76,805.00;1,015.00
7/7/2003;76.00;76.50;76.00;76.30;0.00;69,315.00;909.00
7/4/2003;76.00;76.25;76.00;76.25;0.00;34,351.00;451.00
7/3/2003;75.00;76.50;75.00;76.00;0.00;104,906.00;1,380.00
7/2/2003;75.00;75.50;74.00;75.00;0.00;78,335.00;1,046.00
7/1/2003;76.00;76.00;73.00;75.00;0.00;204,122.00;2,784.00
06/30/2003;76.00;76.00;75.00;76.00;0.00;157,962.00;2,094.00
06/27/2003;76.00;76.50;74.50;75.50;0.00;105,348.00;1,394.00
06/26/2003;75.00;76.50;74.50;76.50;0.00;439,227.00;5,849.00
06/25/2003;76.50;76.50;76.50;76.50;0.00;36,571.00;478.00
06/24/2003;80.50;80.50;78.00;79.00;0.00;122,748.00;1,551.00
06/23/2003;79.00;79.00;79.00;79.00;0.00;42,265.00;535.00
06/20/2003;80.25;82.00;80.25;82.00;0.00;40,495.00;499.00
06/19/2003;82.00;82.00;79.00;80.00;0.00;113,330.00;1,423.00
06/18/2003;81.00;83.00;81.00;82.00;0.00;255,730.00;3,132.00
06/17/2003;81.50;82.50;81.50;82.00;0.00;103,903.00;1,264.00
06/16/2003;81.00;81.50;80.00;80.50;0.00;0.00;0.00
06/13/2003;81.00;81.50;80.00;80.50;0.00;154,232.00;1,910.00
6/12/2003;78.25;81.50;78.25;81.50;0.00;1,116,198.00;14,073.00
6/11/2003;74.90;77.00;74.25;77.00;0.00;821,811.00;10,869.00
6/10/2003;75.00;75.00;73.90;73.90;0.00;67,203.00;908.00
6/9/2003;71.50;73.00;71.50;73.00;0.00;407,838.00;5,654.00
6/6/2003;72.50;73.00;71.50;71.50;0.00;78,076.00;1,087.00
6/5/2003;73.00;73.00;71.00;72.50;0.00;116,239.00;1,597.00
6/4/2003;72.50;73.00;72.00;72.00;0.00;46,441.00;641.00
6/3/2003;72.50;72.50;72.00;72.30;0.00;70,147.00;973.00
6/2/2003;71.00;72.00;71.00;72.00;0.00;176,202.00;2,462.00
05/30/2003;72.50;73.25;71.00;71.00;0.00;162,227.00;2,235.00
05/29/2003;72.00;72.50;71.00;72.50;0.00;141,669.00;1,976.00
05/28/2003;70.40;74.00;70.00;73.00;0.00;258,403.00;3,557.00
05/27/2003;70.00;70.00;69.00;70.00;0.00;485,747.00;6,971.00
05/26/2003;67.00;68.00;67.00;68.00;0.00;67,450.00;1,000.00
05/23/2003;66.00;66.50;66.00;66.50;0.00;199,374.00;3,011.00
05/22/2003;64.00;66.00;64.00;66.00;0.00;60,456.00;919.00
05/21/2003;63.00;64.00;63.00;64.00;0.00;132,144.00;2,066.00
05/20/2003;64.50;64.50;64.00;64.00;0.00;32,282.00;501.00
05/19/2003;65.00;65.50;64.00;65.50;0.00;132,645.00;2,031.00
